alphabet,m,word,D,L,is_break,min_k_g_loop,predicted_break,agree
"{0,1,2,3}",7,3130322,1,1,False,-1,True,False
"{0,1,2,3}",7,3130323,1,1,False,-1,True,False
"{0,1,2,3}",7,3130330,1,1,False,-1,True,False
"{0,1,2,3}",7,3130331,1,1,False,-1,True,False
"{0,1,2,3}",7,3130332,1,1,False,-1,True,False
"{0,1,2,3}",7,3130333,1,1,False,-2,True,False
"{0,1,2,3}",7,3131000,6,6,False,-1,True,False
"{0,1,2,3}",7,3131001,5,5,False,-1,True,False
"{0,1,2,3}",7,3131002,4,4,False,-1,True,False
"{0,1,2,3}",7,3131003,4,4,False,-1,True,False
"{0,1,2,3}",7,3131010,5,5,False,-1,True,False
"{0,1,2,3}",7,3131011,4,4,False,-1,True,False
"{0,1,2,3}",7,3131012,3,3,False,-1,True,False
"{0,1,2,3}",7,3131013,3,3,False,-1,True,False
"{0,1,2,3}",7,3131020,4,4,False,-1,True,False
"{0,1,2,3}",7,3131021,3,3,False,-1,True,False
"{0,1,2,3}",7,3131022,2,2,False,-1,True,False
"{0,1,2,3}",7,3131023,2,2,False,-1,True,False
"{0,1,2,3}",7,3131030,3,3,False,-1,True,False
"{0,1,2,3}",7,3131031,2,2,False,-1,True,False
"{0,1,2,3}",7,3131032,2,2,False,-1,True,False
"{0,1,2,3}",7,3131033,2,2,False,-1,True,False
"{0,1,2,3}",7,3131100,5,5,False,-1,True,False
"{0,1,2,3}",7,3131101,4,4,False,-1,True,False
"{0,1,2,3}",7,3131102,3,3,False,-1,True,False
"{0,1,2,3}",7,3131103,3,3,False,-1,True,False
"{0,1,2,3}",7,3131110,4,4,False,-1,True,False
"{0,1,2,3}",7,3131111,3,3,False,-1,True,False
"{0,1,2,3}",7,3131112,2,2,False,-1,True,False
"{0,1,2,3}",7,3131113,2,2,False,-1,True,False
"{0,1,2,3}",7,3131120,3,3,False,-1,True,False
"{0,1,2,3}",7,3131121,2,2,False,-1,True,False
"{0,1,2,3}",7,3131122,1,1,False,-1,True,False
"{0,1,2,3}",7,3131123,1,1,False,-1,True,False
"{0,1,2,3}",7,3131130,2,2,False,-1,True,False
"{0,1,2,3}",7,3131131,1,1,False,-1,True,False
"{0,1,2,3}",7,3131132,1,1,False,-1,True,False
"{0,1,2,3}",7,3131133,1,1,False,-1,True,False
"{0,1,2,3}",7,3131200,4,4,False,-1,True,False
"{0,1,2,3}",7,3131201,3,3,False,-1,True,False
"{0,1,2,3}",7,3131202,2,2,False,-1,True,False
"{0,1,2,3}",7,3131203,2,2,False,-1,True,False
"{0,1,2,3}",7,3131210,3,3,False,-1,True,False
"{0,1,2,3}",7,3131211,2,2,False,-1,True,False
"{0,1,2,3}",7,3131212,1,1,False,-1,True,False
"{0,1,2,3}",7,3131213,1,1,False,-1,True,False
"{0,1,2,3}",7,3131220,2,2,False,-1,True,False
"{0,1,2,3}",7,3131221,1,1,False,-1,True,False
"{0,1,2,3}",7,3131222,0,0,False,-1,True,False
"{0,1,2,3}",7,3131223,0,0,False,-1,True,False
"{0,1,2,3}",7,3131230,1,1,False,-1,True,False
"{0,1,2,3}",7,3131231,0,0,False,-1,True,False
"{0,1,2,3}",7,3131232,0,0,False,-1,True,False
"{0,1,2,3}",7,3131233,0,0,False,-2,True,False
"{0,1,2,3}",7,3131300,3,3,False,-1,True,False
"{0,1,2,3}",7,3131301,2,2,False,-1,True,False
"{0,1,2,3}",7,3131302,1,1,False,-1,True,False
"{0,1,2,3}",7,3131303,1,1,False,-1,True,False
"{0,1,2,3}",7,3131310,2,2,False,-1,True,False
"{0,1,2,3}",7,3131311,1,1,False,-1,True,False
"{0,1,2,3}",7,3131312,0,0,False,-1,True,False
"{0,1,2,3}",7,3131313,0,0,False,-1,True,False
"{0,1,2,3}",7,3131320,1,1,False,-1,True,False
"{0,1,2,3}",7,3131321,0,0,False,-1,True,False
"{0,1,2,3}",7,3131322,0,0,False,-1,True,False
"{0,1,2,3}",7,3131323,0,0,False,-2,True,False
"{0,1,2,3}",7,3131330,0,0,False,-2,True,False
"{0,1,2,3}",7,3131331,0,0,False,-2,True,False
"{0,1,2,3}",7,3131332,0,0,False,-2,True,False
"{0,1,2,3}",7,3131333,0,0,False,-3,True,False
"{0,1,2,3}",7,3132000,5,5,False,-1,True,False
"{0,1,2,3}",7,3132001,4,4,False,-1,True,False
"{0,1,2,3}",7,3132002,3,3,False,-1,True,False
"{0,1,2,3}",7,3132003,3,3,False,-1,True,False
"{0,1,2,3}",7,3132010,4,4,False,-1,True,False
"{0,1,2,3}",7,3132011,3,3,False,-1,True,False
"{0,1,2,3}",7,3132012,2,2,False,-1,True,False
"{0,1,2,3}",7,3132013,2,2,False,-1,True,False
"{0,1,2,3}",7,3132020,3,3,False,-1,True,False
"{0,1,2,3}",7,3132021,2,2,False,-1,True,False
"{0,1,2,3}",7,3132022,1,1,False,-1,True,False
"{0,1,2,3}",7,3132023,1,1,False,-1,True,False
"{0,1,2,3}",7,3132030,2,2,False,-1,True,False
"{0,1,2,3}",7,3132031,1,1,False,-1,True,False
"{0,1,2,3}",7,3132032,1,1,False,-1,True,False
"{0,1,2,3}",7,3132033,1,1,False,-1,True,False
"{0,1,2,3}",7,3132100,4,4,False,-1,True,False
"{0,1,2,3}",7,3132101,3,3,False,-1,True,False
"{0,1,2,3}",7,3132102,2,2,False,-1,True,False
"{0,1,2,3}",7,3132103,2,2,False,-1,True,False
"{0,1,2,3}",7,3132110,3,3,False,-1,True,False
"{0,1,2,3}",7,3132111,2,2,False,-1,True,False
"{0,1,2,3}",7,3132112,1,1,False,-1,True,False
"{0,1,2,3}",7,3132113,1,1,False,-1,True,False
"{0,1,2,3}",7,3132120,2,2,False,-1,True,False
"{0,1,2,3}",7,3132121,1,1,False,-1,True,False
"{0,1,2,3}",7,3132122,0,0,False,-1,True,False
"{0,1,2,3}",7,3132123,0,0,False,-1,True,False
"{0,1,2,3}",7,3132130,1,1,False,-1,True,False
"{0,1,2,3}",7,3132131,0,0,False,-1,True,False
"{0,1,2,3}",7,3132132,0,0,False,-1,True,False
"{0,1,2,3}",7,3132133,0,0,False,-2,True,False
"{0,1,2,3}",7,3132200,3,3,False,-1,True,False
"{0,1,2,3}",7,3132201,2,2,False,-1,True,False
"{0,1,2,3}",7,3132202,1,1,False,-1,True,False
"{0,1,2,3}",7,3132203,1,1,False,-1,True,False
"{0,1,2,3}",7,3132210,2,2,False,-1,True,False
"{0,1,2,3}",7,3132211,1,1,False,-1,True,False
"{0,1,2,3}",7,3132212,0,0,False,-1,True,False
"{0,1,2,3}",7,3132213,0,0,False,-1,True,False
"{0,1,2,3}",7,3132220,1,1,False,-1,True,False
"{0,1,2,3}",7,3132221,0,0,False,-1,True,False
"{0,1,2,3}",7,3132222,0,0,False,-1,True,False
"{0,1,2,3}",7,3132223,0,0,False,-2,True,False
"{0,1,2,3}",7,3132230,0,0,False,-2,True,False
"{0,1,2,3}",7,3132231,0,0,False,-2,True,False
"{0,1,2,3}",7,3132232,0,0,False,-2,True,False
"{0,1,2,3}",7,3132233,0,0,False,-3,True,False
"{0,1,2,3}",7,3132300,2,2,False,-2,True,False
"{0,1,2,3}",7,3132301,1,1,False,-2,True,False
"{0,1,2,3}",7,3132302,0,0,False,-2,True,False
"{0,1,2,3}",7,3132303,0,0,False,-2,True,False
"{0,1,2,3}",7,3132310,1,1,False,-2,True,False
"{0,1,2,3}",7,3132311,0,0,False,-2,True,False
"{0,1,2,3}",7,3132312,0,0,False,-2,True,False
"{0,1,2,3}",7,3132313,0,0,False,-2,True,False
"{0,1,2,3}",7,3132320,0,0,False,-2,True,False
"{0,1,2,3}",7,3132321,0,0,False,-2,True,False
"{0,1,2,3}",7,3132322,0,0,False,-2,True,False
"{0,1,2,3}",7,3132323,0,0,False,-3,True,False
"{0,1,2,3}",7,3132330,0,0,False,-3,True,False
"{0,1,2,3}",7,3132331,0,0,False,-3,True,False
"{0,1,2,3}",7,3132332,0,0,False,-3,True,False
"{0,1,2,3}",7,3132333,0,0,False,-4,True,False
"{0,1,2,3}",7,3133000,4,4,False,-2,True,False
"{0,1,2,3}",7,3133001,3,3,False,-2,True,False
"{0,1,2,3}",7,3133002,2,2,False,-2,True,False
"{0,1,2,3}",7,3133003,2,2,False,-2,True,False
"{0,1,2,3}",7,3133010,3,3,False,-2,True,False
"{0,1,2,3}",7,3133011,2,2,False,-2,True,False
"{0,1,2,3}",7,3133012,1,1,False,-2,True,False
"{0,1,2,3}",7,3133013,1,1,False,-2,True,False
"{0,1,2,3}",7,3133020,2,2,False,-2,True,False
"{0,1,2,3}",7,3133021,1,1,False,-2,True,False
"{0,1,2,3}",7,3133022,0,0,False,-2,True,False
"{0,1,2,3}",7,3133023,0,0,False,-2,True,False
"{0,1,2,3}",7,3133030,1,1,False,-2,True,False
"{0,1,2,3}",7,3133031,0,0,False,-2,True,False
"{0,1,2,3}",7,3133032,0,0,False,-2,True,False
"{0,1,2,3}",7,3133033,0,0,False,-2,True,False
"{0,1,2,3}",7,3133100,3,3,False,-2,True,False
"{0,1,2,3}",7,3133101,2,2,False,-2,True,False
"{0,1,2,3}",7,3133102,1,1,False,-2,True,False
"{0,1,2,3}",7,3133103,1,1,False,-2,True,False
"{0,1,2,3}",7,3133110,2,2,False,-2,True,False
"{0,1,2,3}",7,3133111,1,1,False,-2,True,False
"{0,1,2,3}",7,3133112,0,0,False,-2,True,False
"{0,1,2,3}",7,3133113,0,0,False,-2,True,False
"{0,1,2,3}",7,3133120,1,1,False,-2,True,False
"{0,1,2,3}",7,3133121,0,0,False,-2,True,False
"{0,1,2,3}",7,3133122,0,0,False,-2,True,False
"{0,1,2,3}",7,3133123,0,0,False,-2,True,False
"{0,1,2,3}",7,3133130,0,0,False,-2,True,False
"{0,1,2,3}",7,3133131,0,0,False,-2,True,False
"{0,1,2,3}",7,3133132,0,0,False,-2,True,False
"{0,1,2,3}",7,3133133,0,0,False,-3,True,False
"{0,1,2,3}",7,3133200,2,2,False,-2,True,False
"{0,1,2,3}",7,3133201,1,1,False,-2,True,False
"{0,1,2,3}",7,3133202,0,0,False,-2,True,False
"{0,1,2,3}",7,3133203,0,0,False,-2,True,False
"{0,1,2,3}",7,3133210,1,1,False,-2,True,False
"{0,1,2,3}",7,3133211,0,0,False,-2,True,False
"{0,1,2,3}",7,3133212,0,0,False,-2,True,False
"{0,1,2,3}",7,3133213,0,0,False,-2,True,False
"{0,1,2,3}",7,3133220,0,0,False,-2,True,False
"{0,1,2,3}",7,3133221,0,0,False,-2,True,False
"{0,1,2,3}",7,3133222,0,0,False,-2,True,False
"{0,1,2,3}",7,3133223,0,0,False,-3,True,False
"{0,1,2,3}",7,3133230,0,0,False,-3,True,False
"{0,1,2,3}",7,3133231,0,0,False,-3,True,False
"{0,1,2,3}",7,3133232,0,0,False,-3,True,False
"{0,1,2,3}",7,3133233,0,0,False,-4,True,False
"{0,1,2,3}",7,3133300,1,1,False,-3,True,False
"{0,1,2,3}",7,3133301,0,0,False,-3,True,False
"{0,1,2,3}",7,3133302,0,0,False,-3,True,False
"{0,1,2,3}",7,3133303,0,0,False,-3,True,False
"{0,1,2,3}",7,3133310,0,0,False,-3,True,False
"{0,1,2,3}",7,3133311,0,0,False,-3,True,False
"{0,1,2,3}",7,3133312,0,0,False,-3,True,False
"{0,1,2,3}",7,3133313,0,0,False,-3,True,False
"{0,1,2,3}",7,3133320,0,0,False,-3,True,False
"{0,1,2,3}",7,3133321,0,0,False,-3,True,False
"{0,1,2,3}",7,3133322,0,0,False,-3,True,False
"{0,1,2,3}",7,3133323,0,0,False,-4,True,False
"{0,1,2,3}",7,3133330,0,0,False,-4,True,False
"{0,1,2,3}",7,3133331,0,0,False,-4,True,False
"{0,1,2,3}",7,3133332,0,0,False,-4,True,False
"{0,1,2,3}",7,3133333,0,0,False,-5,True,False
"{0,1,2,3}",7,3200000,9,9,False,-1,True,False
"{0,1,2,3}",7,3200001,8,8,False,-1,True,False
"{0,1,2,3}",7,3200002,7,7,False,-1,True,False
"{0,1,2,3}",7,3200003,7,7,False,-1,True,False
"{0,1,2,3}",7,3200010,8,8,False,-1,True,False
"{0,1,2,3}",7,3200011,7,7,False,-1,True,False
"{0,1,2,3}",7,3200012,6,6,False,-1,True,False
"{0,1,2,3}",7,3200013,6,6,False,-1,True,False
"{0,1,2,3}",7,3200020,7,7,False,-1,True,False
"{0,1,2,3}",7,3200021,6,6,False,-1,True,False
"{0,1,2,3}",7,3200022,5,5,False,-1,True,False
"{0,1,2,3}",7,3200023,5,5,False,-1,True,False
"{0,1,2,3}",7,3200030,6,6,False,-1,True,False
"{0,1,2,3}",7,3200031,5,5,False,-1,True,False
"{0,1,2,3}",7,3200032,5,5,False,-1,True,False
"{0,1,2,3}",7,3200033,5,5,False,-1,True,False
"{0,1,2,3}",7,3200100,8,8,False,-1,True,False
"{0,1,2,3}",7,3200101,7,7,False,-1,True,False
"{0,1,2,3}",7,3200102,6,6,False,-1,True,False
"{0,1,2,3}",7,3200103,6,6,False,-1,True,False
"{0,1,2,3}",7,3200110,7,7,False,-1,True,False
"{0,1,2,3}",7,3200111,6,6,False,-1,True,False
"{0,1,2,3}",7,3200112,5,5,False,-1,True,False
"{0,1,2,3}",7,3200113,5,5,False,-1,True,False
"{0,1,2,3}",7,3200120,6,6,False,-1,True,False
"{0,1,2,3}",7,3200121,5,5,False,-1,True,False
"{0,1,2,3}",7,3200122,4,4,False,-1,True,False
"{0,1,2,3}",7,3200123,4,4,False,-1,True,False
"{0,1,2,3}",7,3200130,5,5,False,-1,True,False
"{0,1,2,3}",7,3200131,4,4,False,-1,True,False
"{0,1,2,3}",7,3200132,4,4,False,-1,True,False
"{0,1,2,3}",7,3200133,4,4,False,-1,True,False
"{0,1,2,3}",7,3200200,7,7,False,-1,True,False
"{0,1,2,3}",7,3200201,6,6,False,-1,True,False
"{0,1,2,3}",7,3200202,5,5,False,-1,True,False
"{0,1,2,3}",7,3200203,5,5,False,-1,True,False
"{0,1,2,3}",7,3200210,6,6,False,-1,True,False
"{0,1,2,3}",7,3200211,5,5,False,-1,True,False
"{0,1,2,3}",7,3200212,4,4,False,-1,True,False
"{0,1,2,3}",7,3200213,4,4,False,-1,True,False
"{0,1,2,3}",7,3200220,5,5,False,-1,True,False
"{0,1,2,3}",7,3200221,4,4,False,-1,True,False
"{0,1,2,3}",7,3200222,3,3,False,-1,True,False
"{0,1,2,3}",7,3200223,3,3,False,-1,True,False
"{0,1,2,3}",7,3200230,4,4,False,-1,True,False
"{0,1,2,3}",7,3200231,3,3,False,-1,True,False
"{0,1,2,3}",7,3200232,3,3,False,-1,True,False
"{0,1,2,3}",7,3200233,3,3,False,-1,True,False
"{0,1,2,3}",7,3200300,6,6,False,-1,True,False
"{0,1,2,3}",7,3200301,5,5,False,-1,True,False
"{0,1,2,3}",7,3200302,4,4,False,-1,True,False
"{0,1,2,3}",7,3200303,4,4,False,-1,True,False
"{0,1,2,3}",7,3200310,5,5,False,-1,True,False
"{0,1,2,3}",7,3200311,4,4,False,-1,True,False
"{0,1,2,3}",7,3200312,3,3,False,-1,True,False
"{0,1,2,3}",7,3200313,3,3,False,-1,True,False
"{0,1,2,3}",7,3200320,4,4,False,-1,True,False
"{0,1,2,3}",7,3200321,3,3,False,-1,True,False
"{0,1,2,3}",7,3200322,3,3,False,-1,True,False
"{0,1,2,3}",7,3200323,3,3,False,-1,True,False
"{0,1,2,3}",7,3200330,3,3,False,-1,True,False
"{0,1,2,3}",7,3200331,3,3,False,-1,True,False
"{0,1,2,3}",7,3200332,3,3,False,-1,True,False
"{0,1,2,3}",7,3200333,3,3,False,-1,True,False
"{0,1,2,3}",7,3201000,8,8,False,-1,True,False
"{0,1,2,3}",7,3201001,7,7,False,-1,True,False
"{0,1,2,3}",7,3201002,6,6,False,-1,True,False
"{0,1,2,3}",7,3201003,6,6,False,-1,True,False
"{0,1,2,3}",7,3201010,7,7,False,-1,True,False
"{0,1,2,3}",7,3201011,6,6,False,-1,True,False
"{0,1,2,3}",7,3201012,5,5,False,-1,True,False
"{0,1,2,3}",7,3201013,5,5,False,-1,True,False
"{0,1,2,3}",7,3201020,6,6,False,-1,True,False
"{0,1,2,3}",7,3201021,5,5,False,-1,True,False
"{0,1,2,3}",7,3201022,4,4,False,-1,True,False
"{0,1,2,3}",7,3201023,4,4,False,-1,True,False
"{0,1,2,3}",7,3201030,5,5,False,-1,True,False
"{0,1,2,3}",7,3201031,4,4,False,-1,True,False
"{0,1,2,3}",7,3201032,4,4,False,-1,True,False
"{0,1,2,3}",7,3201033,4,4,False,-1,True,False
"{0,1,2,3}",7,3201100,7,7,False,-1,True,False
"{0,1,2,3}",7,3201101,6,6,False,-1,True,False
"{0,1,2,3}",7,3201102,5,5,False,-1,True,False
"{0,1,2,3}",7,3201103,5,5,False,-1,True,False
"{0,1,2,3}",7,3201110,6,6,False,-1,True,False
"{0,1,2,3}",7,3201111,5,5,False,-1,True,False
"{0,1,2,3}",7,3201112,4,4,False,-1,True,False
"{0,1,2,3}",7,3201113,4,4,False,-1,True,False
"{0,1,2,3}",7,3201120,5,5,False,-1,True,False
"{0,1,2,3}",7,3201121,4,4,False,-1,True,False
"{0,1,2,3}",7,3201122,3,3,False,-1,True,False
"{0,1,2,3}",7,3201123,3,3,False,-1,True,False
"{0,1,2,3}",7,3201130,4,4,False,-1,True,False
"{0,1,2,3}",7,3201131,3,3,False,-1,True,False
"{0,1,2,3}",7,3201132,3,3,False,-1,True,False
"{0,1,2,3}",7,3201133,3,3,False,-1,True,False
"{0,1,2,3}",7,3201200,6,6,False,-1,True,False
"{0,1,2,3}",7,3201201,5,5,False,-1,True,False
"{0,1,2,3}",7,3201202,4,4,False,-1,True,False
"{0,1,2,3}",7,3201203,4,4,False,-1,True,False
"{0,1,2,3}",7,3201210,5,5,False,-1,True,False
"{0,1,2,3}",7,3201211,4,4,False,-1,True,False
"{0,1,2,3}",7,3201212,3,3,False,-1,True,False
"{0,1,2,3}",7,3201213,3,3,False,-1,True,False
"{0,1,2,3}",7,3201220,4,4,False,-1,True,False
"{0,1,2,3}",7,3201221,3,3,False,-1,True,False
"{0,1,2,3}",7,3201222,2,2,False,-1,True,False
"{0,1,2,3}",7,3201223,2,2,False,-1,True,False
"{0,1,2,3}",7,3201230,3,3,False,-1,True,False
"{0,1,2,3}",7,3201231,2,2,False,-1,True,False
"{0,1,2,3}",7,3201232,2,2,False,-1,True,False
"{0,1,2,3}",7,3201233,2,2,False,-1,True,False
"{0,1,2,3}",7,3201300,5,5,False,-1,True,False
"{0,1,2,3}",7,3201301,4,4,False,-1,True,False
"{0,1,2,3}",7,3201302,3,3,False,-1,True,False
"{0,1,2,3}",7,3201303,3,3,False,-1,True,False
"{0,1,2,3}",7,3201310,4,4,False,-1,True,False
"{0,1,2,3}",7,3201311,3,3,False,-1,True,False
"{0,1,2,3}",7,3201312,2,2,False,-1,True,False
"{0,1,2,3}",7,3201313,2,2,False,-1,True,False
"{0,1,2,3}",7,3201320,3,3,False,-1,True,False
"{0,1,2,3}",7,3201321,2,2,False,-1,True,False
"{0,1,2,3}",7,3201322,2,2,False,-1,True,False
"{0,1,2,3}",7,3201323,2,2,False,-1,True,False
"{0,1,2,3}",7,3201330,2,2,False,-1,True,False
"{0,1,2,3}",7,3201331,2,2,False,-1,True,False
"{0,1,2,3}",7,3201332,2,2,False,-1,True,False
"{0,1,2,3}",7,3201333,2,2,False,-1,True,False
"{0,1,2,3}",7,3202000,7,7,False,-1,True,False
"{0,1,2,3}",7,3202001,6,6,False,-1,True,False
"{0,1,2,3}",7,3202002,5,5,False,-1,True,False
"{0,1,2,3}",7,3202003,5,5,False,-1,True,False
"{0,1,2,3}",7,3202010,6,6,False,-1,True,False
"{0,1,2,3}",7,3202011,5,5,False,-1,True,False
"{0,1,2,3}",7,3202012,4,4,False,-1,True,False
"{0,1,2,3}",7,3202013,4,4,False,-1,True,False
"{0,1,2,3}",7,3202020,5,5,False,-1,True,False
"{0,1,2,3}",7,3202021,4,4,False,-1,True,False
"{0,1,2,3}",7,3202022,3,3,False,-1,True,False
"{0,1,2,3}",7,3202023,3,3,False,-1,True,False
"{0,1,2,3}",7,3202030,4,4,False,-1,True,False
"{0,1,2,3}",7,3202031,3,3,False,-1,True,False
"{0,1,2,3}",7,3202032,3,3,False,-1,True,False
"{0,1,2,3}",7,3202033,3,3,False,-1,True,False
"{0,1,2,3}",7,3202100,6,6,False,-1,True,False
"{0,1,2,3}",7,3202101,5,5,False,-1,True,False
"{0,1,2,3}",7,3202102,4,4,False,-1,True,False
"{0,1,2,3}",7,3202103,4,4,False,-1,True,False
"{0,1,2,3}",7,3202110,5,5,False,-1,True,False
"{0,1,2,3}",7,3202111,4,4,False,-1,True,False
"{0,1,2,3}",7,3202112,3,3,False,-1,True,False
"{0,1,2,3}",7,3202113,3,3,False,-1,True,False
"{0,1,2,3}",7,3202120,4,4,False,-1,True,False
"{0,1,2,3}",7,3202121,3,3,False,-1,True,False
"{0,1,2,3}",7,3202122,2,2,False,-1,True,False
"{0,1,2,3}",7,3202123,2,2,False,-1,True,False
"{0,1,2,3}",7,3202130,3,3,False,-1,True,False
"{0,1,2,3}",7,3202131,2,2,False,-1,True,False
"{0,1,2,3}",7,3202132,2,2,False,-1,True,False
"{0,1,2,3}",7,3202133,2,2,False,-1,True,False
"{0,1,2,3}",7,3202200,5,5,False,-1,True,False
"{0,1,2,3}",7,3202201,4,4,False,-1,True,False
"{0,1,2,3}",7,3202202,3,3,False,-1,True,False
"{0,1,2,3}",7,3202203,3,3,False,-1,True,False
"{0,1,2,3}",7,3202210,4,4,False,-1,True,False
"{0,1,2,3}",7,3202211,3,3,False,-1,True,False
"{0,1,2,3}",7,3202212,2,2,False,-1,True,False
"{0,1,2,3}",7,3202213,2,2,False,-1,True,False
"{0,1,2,3}",7,3202220,3,3,False,-1,True,False
"{0,1,2,3}",7,3202221,2,2,False,-1,True,False
"{0,1,2,3}",7,3202222,1,1,False,-1,True,False
"{0,1,2,3}",7,3202223,1,1,False,-1,True,False
"{0,1,2,3}",7,3202230,2,2,False,-1,True,False
"{0,1,2,3}",7,3202231,1,1,False,-1,True,False
"{0,1,2,3}",7,3202232,1,1,False,-1,True,False
"{0,1,2,3}",7,3202233,1,1,False,-1,True,False
"{0,1,2,3}",7,3202300,4,4,False,-1,True,False
"{0,1,2,3}",7,3202301,3,3,False,-1,True,False
"{0,1,2,3}",7,3202302,2,2,False,-1,True,False
"{0,1,2,3}",7,3202303,2,2,False,-1,True,False
"{0,1,2,3}",7,3202310,3,3,False,-1,True,False
"{0,1,2,3}",7,3202311,2,2,False,-1,True,False
"{0,1,2,3}",7,3202312,1,1,False,-1,True,False
"{0,1,2,3}",7,3202313,1,1,False,-1,True,False
"{0,1,2,3}",7,3202320,2,2,False,-1,True,False
"{0,1,2,3}",7,3202321,1,1,False,-1,True,False
"{0,1,2,3}",7,3202322,1,1,False,-1,True,False
"{0,1,2,3}",7,3202323,1,1,False,-1,True,False
"{0,1,2,3}",7,3202330,1,1,False,-1,True,False
"{0,1,2,3}",7,3202331,1,1,False,-1,True,False
"{0,1,2,3}",7,3202332,1,1,False,-1,True,False
"{0,1,2,3}",7,3202333,1,1,False,-2,True,False
"{0,1,2,3}",7,3203000,6,6,False,-1,True,False
"{0,1,2,3}",7,3203001,5,5,False,-1,True,False
"{0,1,2,3}",7,3203002,4,4,False,-1,True,False
"{0,1,2,3}",7,3203003,4,4,False,-1,True,False
"{0,1,2,3}",7,3203010,5,5,False,-1,True,False
"{0,1,2,3}",7,3203011,4,4,False,-1,True,False
"{0,1,2,3}",7,3203012,3,3,False,-1,True,False
"{0,1,2,3}",7,3203013,3,3,False,-1,True,False
"{0,1,2,3}",7,3203020,4,4,False,-1,True,False
"{0,1,2,3}",7,3203021,3,3,False,-1,True,False
"{0,1,2,3}",7,3203022,2,2,False,-1,True,False
"{0,1,2,3}",7,3203023,2,2,False,-1,True,False
"{0,1,2,3}",7,3203030,3,3,False,-1,True,False
"{0,1,2,3}",7,3203031,2,2,False,-1,True,False
"{0,1,2,3}",7,3203032,2,2,False,-1,True,False
"{0,1,2,3}",7,3203033,2,2,False,-1,True,False
"{0,1,2,3}",7,3203100,5,5,False,-1,True,False
"{0,1,2,3}",7,3203101,4,4,False,-1,True,False
"{0,1,2,3}",7,3203102,3,3,False,-1,True,False
"{0,1,2,3}",7,3203103,3,3,False,-1,True,False
"{0,1,2,3}",7,3203110,4,4,False,-1,True,False
"{0,1,2,3}",7,3203111,3,3,False,-1,True,False
"{0,1,2,3}",7,3203112,2,2,False,-1,True,False
"{0,1,2,3}",7,3203113,2,2,False,-1,True,False
"{0,1,2,3}",7,3203120,3,3,False,-1,True,False
"{0,1,2,3}",7,3203121,2,2,False,-1,True,False
"{0,1,2,3}",7,3203122,1,1,False,-1,True,False
"{0,1,2,3}",7,3203123,1,1,False,-1,True,False
"{0,1,2,3}",7,3203130,2,2,False,-1,True,False
"{0,1,2,3}",7,3203131,1,1,False,-1,True,False
"{0,1,2,3}",7,3203132,1,1,False,-1,True,False
"{0,1,2,3}",7,3203133,1,1,False,-1,True,False
"{0,1,2,3}",7,3203200,4,4,False,-1,True,False
"{0,1,2,3}",7,3203201,3,3,False,-1,True,False
"{0,1,2,3}",7,3203202,2,2,False,-1,True,False
"{0,1,2,3}",7,3203203,2,2,False,-1,True,False
"{0,1,2,3}",7,3203210,3,3,False,-1,True,False
"{0,1,2,3}",7,3203211,2,2,False,-1,True,False
"{0,1,2,3}",7,3203212,1,1,False,-1,True,False
"{0,1,2,3}",7,3203213,1,1,False,-1,True,False
"{0,1,2,3}",7,3203220,2,2,False,-1,True,False
"{0,1,2,3}",7,3203221,1,1,False,-1,True,False
"{0,1,2,3}",7,3203222,1,1,False,-1,True,False
"{0,1,2,3}",7,3203223,1,1,False,-1,True,False
"{0,1,2,3}",7,3203230,1,1,False,-1,True,False
"{0,1,2,3}",7,3203231,1,1,False,-1,True,False
"{0,1,2,3}",7,3203232,1,1,False,-1,True,False
"{0,1,2,3}",7,3203233,1,1,False,-2,True,False
"{0,1,2,3}",7,3203300,3,3,False,-1,True,False
"{0,1,2,3}",7,3203301,2,2,False,-1,True,False
"{0,1,2,3}",7,3203302,1,1,False,-1,True,False
"{0,1,2,3}",7,3203303,1,1,False,-1,True,False
"{0,1,2,3}",7,3203310,2,2,False,-1,True,False
"{0,1,2,3}",7,3203311,1,1,False,-1,True,False
"{0,1,2,3}",7,3203312,1,1,False,-1,True,False
"{0,1,2,3}",7,3203313,1,1,False,-1,True,False
"{0,1,2,3}",7,3203320,1,1,False,-1,True,False
"{0,1,2,3}",7,3203321,1,1,False,-1,True,False
"{0,1,2,3}",7,3203322,1,1,False,-1,True,False
"{0,1,2,3}",7,3203323,1,1,False,-2,True,False
"{0,1,2,3}",7,3203330,1,1,False,-2,True,False
"{0,1,2,3}",7,3203331,1,1,False,-2,True,False
"{0,1,2,3}",7,3203332,1,1,False,-2,True,False
"{0,1,2,3}",7,3203333,1,1,False,-3,True,False
"{0,1,2,3}",7,3210000,8,8,False,-1,True,False
"{0,1,2,3}",7,3210001,7,7,False,-1,True,False
"{0,1,2,3}",7,3210002,6,6,False,-1,True,False
"{0,1,2,3}",7,3210003,6,6,False,-1,True,False
"{0,1,2,3}",7,3210010,7,7,False,-1,True,False
"{0,1,2,3}",7,3210011,6,6,False,-1,True,False
"{0,1,2,3}",7,3210012,5,5,False,-1,True,False
"{0,1,2,3}",7,3210013,5,5,False,-1,True,False
"{0,1,2,3}",7,3210020,6,6,False,-1,True,False
"{0,1,2,3}",7,3210021,5,5,False,-1,True,False
"{0,1,2,3}",7,3210022,4,4,False,-1,True,False
